Num Threads,Time,STD,Speedup,Efficiency
1,26.22386951446533,2.093721881781382,1.0,1.0
2,14.58820858001709,1.494224923728508,1.7976072504465528,0.8988036252232764
4,10.604974222183227,1.4325812886751228,2.4727895575277192,0.6181973893819298
8,8.519673204421997,1.3202730693231075,3.078037019172785,0.3847546273965981
16,8.292016061147054,1.2870979933093294,3.1625444670011555,0.19765902918757222
32,8.668974018096923,1.4332768757021763,3.025025736577555,0.09453205426804859
